Aramis 3
Aran 8
Arantes 0
Aras 80
Aras-Yusuf 1
Arat 1
Aray 1
Araz 5
Arben 1
Arber 2
Arbian 0
Arbin 1
Arbor 1
Arbër 1
Archer 2
Archibald 2
Arda 72
Arda-Can 0
Arda-Hamza 1
Arda-Hikmet 0
Ardahan 1
Ardalan 1
Ardelan 1
Ardelean 1
Arden 2
Ardi 2
Ardian 4
Ardic 1
Ardijan 1
Ardijan-Eliyas 1
Ardil 2
Ardit 2
Ardjun 1
Ardo 1
Ardonis 0
Ardyan 1
Ardıl 0
Are 1
Arean 1
Aref 1
Areg 1
Arek 2
Arel 6
Aren 8
Arend 3
Ares 5
Ares-Jaron 1
Argan 1
Argeş 2
Argiris 1
Argjent 2
Argon 1
Arham 1
Arhan 1
Ari 20
Aria 2
Arian 68
Arianas 1
Ariano 1
Ariasam 1
Aribert 1
Aric 1
Arie 1
Ariel 3
Arien 0
Arieoghosa 1
Arif 11
Arijan 6
Arijen 1
Arijon 2
Arik 4
Arilès 1
Arim 1
Arin 13
Ario 6
Arion 6
Aris 9
Ariston 0
Aritz 1
Arivan 1
Ariyan 2
Arjan 0
Arjen 11
Arjun 4
Arjuna 1
Arkadij 0
Arkadius 4
Arkadiusz 3
Arlen 2
Arlind 3
Arlis 1
Arlyn 1
Armaan 2
Arman 12
Armand 3
Armando 15
Armando-Simon 1
Armani 7
Armanj 1
Armağan 3
Armeljon 1
Armend 1
Armin 40
Armindo 1
Arminius 1
Armir 1
Arnau 1
Arnaud 3
Arnav 2
Arnd 1
Arndt 4
Arne 35
Arne-Michael 1
Arno 12
Arnold 8
Arnon 1
Arnt 1
Aro 5
Aroko 1
Aron 36
Arona 1
Aros 1
Arpit 1
Arron 1
Arsen 2
Arseni 1
Arsenij 1
Arsenovič 1
Arsenyevič 1
Arshad 1
Arslan 7
Arssel 1
Arsseni 1
Arsène 1
Art 3
Arta 2
Artan 2
Arte 1
Artem 1
Artemovič 1
Arthur 105
Arti 1
Artin 18
Artiom 3
Artjom 9
Arto 2
Artun 1
Artur 42
Arturo 3
Artus 2
Artyom 2
Artöm 1
Aruand 1
Arukku 1
Arun 2
Aruna 1
Arush 0
Arved 3
Arvid 18
Arvin 9
Arwin 7
Arya 6
Arya-Nico 1
Aryan 14
Aryas 1
Aryia 1
Arîn 1
Asad 1
Asael 1
Asaf 11
Asamoah 1
Asan 4
Asare 1
Asaria 1
Asaël 1
Ascanio 1
Asen 1
Asenov 4
Asghar 1
Ashar 1
Ashir 1
Ashkin 1
Ashley 2
Asiamah 2
Asier 1
Asim 3
Askar 1
Asker 1
Askil 1
Aslan 19
Aslanbek 1
Aslanovič 1
Asmad 1
Asmat 1
Asmen 1
Assa 0
Assef 1
Assid 1
Asuman 1
Asya 1
Asım 3
Ata 13
Ata-Ben 1
Ataberk 1
Atabey 1
Atacan 1
Atakan 14
Atal 1
Atalay 2
Atam 1
Atanasov 4
Atani-Emanuel 1
Atay 1
Atay-Tayga 1
Atbin 1
Atef 1
Ates 1
Ateş 2
Athanasios 5
Athanassios 1
Athos 1
Atif 1
Atila 1
Atilhan 1
Atilla 18
Atlas 3
Atrin 1
Atris 1
Atréju 2
Atta 1
Atticus 1
Attila 3
Attila-Amaru 0
Atylla 1
Atıf 1
August 45
Augustin 13
Augustinus 2
Augusto 1
Augustus 1
Aulis 1
Auni 1
Auras 1
Aurel 19
Aurelian 3
Aurelien 1
Aurelio 18
Aurelius 13
Aureus 2
Aurian 1
Auricio 1
Aurin 1
Auron 2
Aurèle 3
Aurél 1
Aurélien 1
Austin 1
Avaneesh 1
Avdej 1
Avdi 1
Avdush 1
Avedis 1
Avery 1
Avesta 1
Avi 2
Avid 2
Aviel 1
Avin 2
Avis 1
Aviv 1
Avjot 1
Avraz 1
Avrelij 0
Avreş 1
Avtar 0
Avyukt 1
Awab 1
Awad 2
Awash 2
Awat 1
Awdar 0
Awer 1
Awid 1
Awirajh 1
Axel 16
Axl 1
Ayaan 5
Ayad 1
Ayam 1
Ayan 7
Ayansh 1
Ayas 2
Ayaz 23
Aybar 0
Aybars 1
Ayberk 2
Aydan 2
Ayden 6
Aydin 2
Aydoğan 0
Aydzhan 1
Aydın 5
Ayech 1
Ayele 1
Ayesu 0
Ayet 1
Ayham 1
Ayhan 9
Ayi-Kushi 1
Ayite 1
Ayité 1
Aykaan 1
Aykan 3
Aykut 4
Aylen 1
Ayman 24
Aymen 12
Aynur 1
Ayobami 1
Ayodele 1
Ayofe 1
Ayomide 2
Ayomikun 1
Ayori 1
Ayoub 22
Ayran 1
Ayrik 1
Ayron 1
Aysar 0
Ayt 1
Aytac 1
Aytunc 1
Aytuğ 1
Ayub 1
Ayyub 2
Azaan 0
Azad 37
Azad-Ilai 1
Azadin 1
Azadçan 1
Azamat 1
Azan 2
Azar 1
Azat 1
Azeem 1
Azem 1
Azet 1
Azim 4
Azim-Amir 1
Aziz 28
Azizcan 1
Azlaan 1
Azmi 1
Azrael 1
Azrail 1
Azrat 1
Azîz 1
Aşkhan 0
Aşır 1
BO 1
Baako 1
Babak 1
Babakar 1
Baban 1
Badal 1
Bader 0
Badou 1
Badr 3
Badreddine 1
Baffour 1
Baffour-Asare 1
Baha 2
Baha-Kerem 0
Bahand 1
Bahati 1
Bahattin 1
Baheram 1
Bahoz 4
Bahrican 1
Bahtiyar 1
Bairjmuša 0
Bajar 0
Bajram 6
Bajrush 1
Bajulet 1
Bajwa 2
Bak 1
Bakary 1
Bakel 1
Baki 6
Bakis 1
Bakos 1
Bakr 1
Bakış 1
Balamir 0
Balazs 1
Baldo 0
Balduin 2
Baldur 3
Balian 1
Balthasar 25
Balthazar 1
Balu 1
Balues 1
Bandeh 1
Bander 1
Bane 1
Banjamin 1
Banush 1
Bao 3
Bao-Vinh 1
Baptist 1
Baptista 1
Baptiste 2
Bara 1
Barack 0
Barad 2
Baraka 1
Baran 25
Baran-Ali 1
Baran-Chima 0
Baran-Faik 1
Baravan 1
Baray 1
Barbaros 1
Barbod 1
Bardia 2
Bardo 1
Baris 8
Bariş 2
Barley 1
Barnabas 2
Barnaby 1
Barne 1
Barney 1
Barnor 1
Baron 1
Barone 1
Barrie 1
Barrios 1
Barry 1
Bars 2
Barsam 1
Bartek 1
Bartholomew 1
Bartholomäus 5
Bartlomiej 1
Bartolomeo 1
Bartosz 4
Bartu 4
Bartus 1
Baruar 1
Barzan 2
Barış 7
Bas 1
Basambuka 1
Baschir 0
Bashkim 1
Basil 1
Basile 1
Basileios 2
Basileus 1
Basilio 1
Basilios 1
Basim 2
Basir 1
Basne 1
Basri-Ebubekir 1
Bassam 1
Basset 0
Bassim 1
Bastian 58
Bastian-Luca 1
Bastien 1
Bastin 1
Bateer 1
Batis 2
Batjargal 1
Battista 2
Batu 21
Batu-Egehan 1
Batu-Emin 1
Batucan 1
Batuhan 30
Baturalp 1
Baturay 0
Bauar 0
Bavar 1
Bavel 1
Bavly 1
Bavuilani 1
Bawan 1
Bawand 1
Bawar 1
Bawend 0
Bawer 1
Bax 1
Baya 1
Bayar 0
Bayazid 1
Baybars 1
Bayezid 1
Bayram 6
Baysangur 1
Baz 1
Başar 2
Başer 1
Beat 5
Beatus 1
Beaumont 1
Bechir 2
Bedi 2
Bedih 1
Bedirhan 4
Bedirhan-Yiğit 1
Bedirxan 1
Bedr 0
Bedran 1
Bedri 1
Beg 1
Behdad 0
Behlul 1
Behlül 1
Behnan 0
Behram 1
Behroez 1
Behroz 1
Behsat 1
Behzat 2
Behçet 0
Bei-Chen 1
Beile 1
Bejan 1
Bejtulah 1
Bejtus 1
Bekalu 1
Bekas 1
Bekir 15
Bektas 1
Bektaş 2
Bela 84
Belami 1
Belan 1
Belend 1
Belmin 1
Belong 0
Beltrán 1
Belvick 0
Belvis 1
Belya 1
Belyâ 0
Belén 1
Ben 746
Ben-Aroune 1
Ben-Jenja 1
Ben-Kenobi 1
Ben-Louis 2
Ben-Luca 6
Ben-Lucas 1
Ben-Luka 1
Bena 1
Benaja 2
Benan 1
Benas 1
Benay 1
Bence 2
Bendedikt 1
Bender 0
Bendik 0
Bendikt 1
Bendix 5
Bene 4
Benedek 1
Benedetto 4
Benedict 24
Benedikt 148
Benel 1
Benett 4
Beni 1
Beniamin 3
Beniamino 1
Benian 1
Benicio 1
Benitie 1
Benito 7
Benja 1
Benjamin 381
Benjamín 1
Benji 3
Benjiro 0
Benjámin 1
Benn 2
Benne 3
Benneck 0
Bennedikt 1
Bennestin 0
Bennet 68
Bennett 18
Bennit 3
Benno 61
Benny 5
Benoa 1
Benoit 1
Benoît 1
Benson 1
Bent 18
Bent-Ole 1
Bente 8
Bentley 3
Benton 1
Benvindo 1
Benyamin 4
Benyaqoub 1
Benício 1
Beo 1
Beppo 1
Ber 1
Bera 2
Beraat 1
Berad 1
Berahan 1
Beran 6
Beran-Deniz 1
Berat 75
Berchtold 2
Berdan 1
Berdi 1
Beren 0
Berend 1
Berendt 1
Bergen 1
Berhan 1
Berk 15
Berkan 4
Berkant 2
Berkay 31
Berke 8
Berkehan 1
Berkem 1
Berken 3
Berker 1
Berkin 4
Berksan 1
Berlioz 1
Bernando 2
Bernard 10
Bernardo 2
Bernd 27
Berndt 1
Bernhard 30
Bernhart 1
Bernward 1
Bero 1
Berr 0
Berslan 1
Bert 5
Bertalan 3
Bertan 4
Berthold 5
Berti 1
Bertil 1
Berto 1
Bertold 1
Bertram 1
Bertrand 3
Bertus 1
Bertuğ 1
Bervan 0
Berxwedan 1
Berzan 3
Berşan 1
Besian 1
Besim 1
Besir 1
Besjan 1
Betim 2
Betül 1
Bevan 1
Bevis 1
Bewar 1
Beyari 1
Beyaz 1
Beyazid 1
Beykan 1
Beytullah 3
Beyzat 1
Beza 1
Bhadri 1
Bharat 0
Bhuvanesh 1
Biaggio 1
Biagio 4
Bibo 2
Bidam 1
Biel 1
Bijan 9
Biko 2
Bila 1
Bilal 73
Bilan 1
Bilegt 1
Bilel 4
Bilge 1
Bilge-Kaan 1
Bilgehan 2
Bilgin 2
Biljan 1
Bill 2
Billy 1
Bin 4
Bingzhi 0
Binh 1
Binijam 0
Binjamin 1
Bino 0
Bintang 1
Bintu-Maximilian 1
Binyamin 1
Biorn 1
Bir 1
Biram 1
Birger 0
Birhat 3
Birk 1
Birkan 5
Birkir 1
Birses 1
Bischoff 1
Biser 0
Bisser 1
Biyan 1
Biyazit 2
Bjarne 22
Bjor 1
Bjoris 1
Björn 17
Blagoev 1
Blagoi 1
Blagovestov 1
Blaise 1
Blaže 1
Bleart 0
Bledion 1
Blenart 0
Blend 3
Blendion 1
Blerian 1
Blerim 3
Bleron 1
Blessing 2
Blewussi 1
Bliss 1
Blu 1
Bo 38
Boakye 1
Boas 1
Boateng 2
Bob 5
Bobbi 1
Bobby 1
Boce 1
Bode 1
Bodhi 2
Bodo 9
Bogdan 5
Bogdanovič 1
Boguslaw 0
Bogusław 1
Bohan 2
Bohdan 1
Boie 1
Boieru 1
Bojan 5
Bola 1
Boleslaw 2
Bolle 1
Boluwatife 1
Bombastus 1
Bonaventura 1
Bonaventure 1
Bond 1
Bonheur 2
Bonny 1
Bono 1
Bonya 1
Bora 3
Boran 1
Borgar 0
Boris 9
Borislav 3
Borislavov 3
Borisov 3
Borisovič 5
Borja 1
Borris 1
Borys 1
Boshidar 1
Bosse 13
Botan 4
Botond 2
Boualem 1
Boubacar 3
Boubou 1
Bounthavy 1
Bourhane 1
Bousriou 1
Bouzid 0
Bowie 2
Boy 2
Boyanov 1
Boyi 1
Boyu 1
Bozan 2
Bozhidar 2
Boško 2
Bradley 1
Brahim 1
Braian 0
Braima 1
Bram 5
Brandon 9
Branimir 1
Bray 0
Brayan 1
Brayden 0
Brayhan 1
Brean 1
Breavecey 1
Brendo 1
Brendon 2
Breogan 1
Bretling 1
Brian 16
Brian-Longa 1
Brian-Yanne 1
Brice 0
Brier 1
Brighton 1
Brihat 1
Brilliant 1
Brixen 1
Brixus 1
Brkan 1
Brodir 1
Broer 1
Bronco 1
Brook 1
Brooklyn 1
Bruce 3
Bruklin 1
Bruno 146
Brusk 1
Bryan 18
Bsaf 1
Buana 1
Bubacarr 0
Buco 1
Budimir 0
Bugra 2
Bujar 1
Bulcsú 1
Bulut 3
Burak 31
Buraq 1
Buray 2
Burhan 10
Burkard 1
Burkhard 3
Buron 2
Buğra 4
Bynjamin 0
Byron 2
Bálint 1
Béla 21
Bénédict 1
Bêjan 1
Bülent 1
Bünyamin 11
Bảo 1
Cabading 1
Caelan 1
Caesar 2
Caetano 1
Cafar 1
Cafer 4
Caflice 1
Cagatay 2
Cahan 1
Caiden 1
Caillen 1
Cainan 1
Cains 1
Caio 5
Caius 1
Cajus 2
Cale 1
Caleb 3
Caleb-Junior 1
Cali 1
Calin 1
Calle 1
Callum 2
Calogero 15
Caluanã 0
Calum 3
Calvin 9
Cameron 0
Camiel 1
Camil 1
Camili 1
Camille 2
Camilo 10
Campbell 1
Can 215
Can-Alim 1
Can-Kamêr 1
Can-Luca 1
Can-Nedžat 1
Can-Pablo 0
Canay 1
Canberk 1
Canel 4
Caner 13
Cangazi 1
Cankut 1
Canmerdan 1
Canpolat 1
Cansın 2
Caren 1
Carim 0
Cario 0
Carl 198
Carl-Benjamin 0
Carl-Justus 0
Carl-Louis 1
Carlan 1
Carles 1
Carlito 2
Carlo 85
Carlo-Juliano 1
Carlos 53
Carlos-Gabriel 1
Carlos-Nelson 1
Carlsen 1
Carlson 1
Carmelo 12
Carmen 1
Carmine 4
Carol 2
Caroline 1
Carolus 0
Carsten 6
Cas 1
Casey 1
Casian 2
Casim 1
Casimir 6
Casino 1
Caspar 111
Caspar-Aurelius 1
Casper 27
Cassandro 1
Cassian 9
Cassius 0
Castiel 8
Castor 1
Catalena 1
Catalin 1
Cato 2
Cavi 1
Cayden 3
Cazim 1
Cağrı 0
Cebrail 6
Cederic 1
Cederik 1
Cedric 22
Cedrik 4
Ceger 1
Celal 8
Celalettin 1
Celehadin 0
Celestano 1
Celino 1
Cem 53
Cemal 14
Cemalettin 1
Cemali 1
Cemil 9
Cen 1
Cengiz 4
Cengizhan 2
Cenk 10
Cenk-Malik 1
Cennet 1
Cerial 0
Cerlos 1
Cero 1
Cerwan 1
Cesar 1
Cesare 3
Cesur 5
Cevad 1
Cevat 1
Cevdet 1
Cevher 1
Ceyhan 2
Ceykan 1
Ceyx 1
Cezary 1
Chad 2
Chadi 3
Chadrac 1
Chafiq 1
Chahin 0
Chahine 2
Chairat 1
Chakour 1
Chakra 1
Chald 0
Chandré 1
Channing 2
Chantal 1
Chapman 1
Chappal 0
Charalambos 1
Charalampos 3
Charbel 1
Charis 1
Charleen 1
Charles 29
Charlie 30
Charlotte 2
Charly 7
Chayanon 1
Che 2
Chedy 1
Chehin 1
Cheick 1
Cheikh 1
Cheikhna 0
Chen 2
Chenxu 1
Chenyu 1
Cherif 1
Cherubin 1
Cheva 1
Chewe 1
Chi 2
Chiagoziem 1
Chibu 1
Chibueze 3
Chibuikem 1
Chibuisi 1
Chibuzor 1
Chicago 1
Chidera 4
Chidi 1
Chidubem 2
Chidureum 1
Chiebuka 1
Chiedu 0
Chiemezie 1
Chigozie 2
Chiharu 1
Chika 1
Chima 2
Chimaobim 1
Chimela 1
Chinedu 1
Chineme 1
Chinmoy 1
Chino 1
Chinomso 1
Chintano 1
Chirag 1
Chironimo 1
Chisom 2
Chivinio 1
Chiyem 1
Chlodwig 1
Chonden 1
Chosro 0
Chris 24
Chrischard 0
Christ 5
Christ-Emanuel 1
Christano 1
Christer 1
Christiaan 0
Christian 252
Christiano 9
Christijaan 1
Christo 1
Christof 6
Christofer 1
Christoph 61
Christophanis 1
Christophe 4
Christopher 64
Christos 11
Christus 1
Chronos 1
Chrystel 1
Chuba 1
Chubby 1
Chuks 1
Chukwu 2
Chukwubueze 1
Chukwubuikem 1
Chukwudalu 1
Chukwuebuka 0
Chukwuemerie 1
Chukwukere 1
Chun 1
Churchil 1
Chí 1
Cian 3
Ciano 1
Ciarán 1
Cihad 1
Cihan 14
Cihangir 3
Cihat 1
Cillian 0
Cinar 6
Cingis 0
Cinzio 1
Ciprian 1
Ciro 2
Cito 1
Ciwan 3
Claas 7
Claassen 1
Clair 1
Clark 1
Clatin 0
Claude 1
Claudio 7
Claudiu 1
Claudiu-Dimitre 1
Claudius 7
Claus 8
Claus-Casimir 0
Clay 2
Clemens 86
Clement 1
Clemes 1
Clint 1
Clinton 1
Clooney 1
